"usstate","local_year","local_month","comaxvalue","rank"
"North Dakota",2011,10,0.17741935483871,35
"Country Of Mexico",2011,11,1.81,1
"District Of Columbia",2011,11,1.03962264150943,2
"New Jersey",2011,11,0.92,3
"California",2011,11,0.754043126684636,4
"Utah",2011,11,0.753333333333334,5
"Arizona",2011,11,0.737777777777778,6
"Maryland",2011,11,0.733333333333333,7
"Oregon",2011,11,0.725925925925926,8
"Colorado",2011,11,0.7,9
"Kansas",2011,11,0.693333333333333,10
"Delaware",2011,11,0.675,11
"Arkansas",2011,11,0.665,12
"Nevada",2011,11,0.633333333333333,13
"Massachusetts",2011,11,0.627586206896552,14
"Minnesota",2011,11,0.627272727272727,15
"North Carolina",2011,11,0.603333333333333,16
"Florida",2011,11,0.603333333333333,16
"Georgia",2011,11,0.543333333333333,18
"New York",2011,11,0.507826086956522,19
"Connecticut",2011,11,0.449152542372881,20
"Pennsylvania",2011,11,0.436821705426357,21
"New Mexico",2011,11,0.416666666666667,22
"Hawaii",2011,11,0.404761904761905,23
"Illinois",2011,11,0.398076923076923,24
"Maine",2011,11,0.385,25
"Ohio",2011,11,0.359259259259259,26
"Oklahoma",2011,11,0.354385964912281,27
"Texas",2011,11,0.351533742331288,28
"Louisiana",2011,11,0.323333333333333,29
"South Dakota",2011,11,0.27,30
"Wyoming",2011,11,0.236666666666666,31
"Iowa",2011,11,0.231578947368421,32
"North Dakota",2011,11,0.213333333333333,33
"Country Of Mexico",2011,12,2.61,1
"District Of Columbia",2011,12,1.121875,2
"Colorado",2011,12,1.08421052631579,3
"California",2011,12,0.954278416347381,4
"Oregon",2011,12,0.941935483870968,5
"Utah",2011,12,0.916129032258065,6
"Nevada",2011,12,0.912903225806452,7
"Arizona",2011,12,0.905376344086021,8
"Arkansas",2011,12,0.824193548387097,9
"Maryland",2011,12,0.77,10
"New Jersey",2011,12,0.764516129032258,11
"North Carolina",2011,12,0.706451612903226,12
"Kansas",2011,12,0.693548387096774,13
"Georgia",2011,12,0.629032258064516,14
"New Mexico",2011,12,0.624137931034483,15
"Oklahoma",2011,12,0.606521739130435,16
"Hawaii",2011,12,0.507142857142857,17
"Massachusetts",2011,12,0.496774193548387,18
"Florida",2011,12,0.490322580645161,19
"Connecticut",2011,12,0.449056603773585,20
"Pennsylvania",2011,12,0.438823529411765,21
"Maine",2011,12,0.433898305084746,22
"New York",2011,12,0.417647058823529,23
"Illinois",2011,12,0.412068965517242,24
"Delaware",2011,12,0.411111111111111,25
"Louisiana",2011,12,0.406451612903226,26
"Ohio",2011,12,0.398924731182796,27
"Texas",2011,12,0.382954545454545,28
"Wyoming",2011,12,0.314516129032258,29
"South Dakota",2011,12,0.3,30
"Iowa",2011,12,0.27,31
"North Dakota",2011,12,0.193548387096774,32
"Utah",2012,1,0.955555555555555,1
"Arizona",2012,1,0.941379310344828,2
"California",2012,1,0.851067073170732,3
"Oregon",2012,1,0.848,4
"District Of Columbia",2012,1,0.808064516129033,5
"Nevada",2012,1,0.751612903225806,6
"Arkansas",2012,1,0.748387096774193,7
"Kansas",2012,1,0.741935483870968,8
"Florida",2012,1,0.661290322580645,9
"Georgia",2012,1,0.6,10
"New Jersey",2012,1,0.57741935483871,11
"Colorado",2012,1,0.561290322580645,12
"New Mexico",2012,1,0.543333333333333,13
"North Carolina",2012,1,0.494736842105263,14
"Hawaii",2012,1,0.467741935483871,15
"Illinois",2012,1,0.462,16
"Maryland",2012,1,0.46,17
"Maine",2012,1,0.459677419354839,18
"Massachusetts",2012,1,0.445161290322581,19
"New York",2012,1,0.445161290322581,19
"Louisiana",2012,1,0.416129032258065,21
"Pennsylvania",2012,1,0.411637931034483,22
"Oklahoma",2012,1,0.405357142857143,23
"Texas",2012,1,0.365573770491803,24
"Ohio",2012,1,0.341573033707865,25
"Iowa",2012,1,0.319354838709677,26
"Connecticut",2012,1,0.306451612903226,27
"South Dakota",2012,1,0.303225806451613,28
"Delaware",2012,1,0.3,29
"Wyoming",2012,1,0.228333333333333,30
"North Dakota",2012,1,0.212903225806452,31
"District Of Columbia",2012,2,0.901960784313726,1
"Arkansas",2012,2,0.78448275862069,2
"Arizona",2012,2,0.736781609195402,3
"Kansas",2012,2,0.631034482758621,4
"Florida",2012,2,0.589655172413793,5
"California",2012,2,0.58697539797395,6
"Utah",2012,2,0.55,7
"Georgia",2012,2,0.537931034482759,8
"New Jersey",2012,2,0.517241379310345,9
"Oregon",2012,2,0.51578947368421,10
"Colorado",2012,2,0.514285714285714,11
"Maryland",2012,2,0.483636363636364,12
"New York",2012,2,0.472413793103448,13
"Delaware",2012,2,0.466666666666667,14
"Pennsylvania",2012,2,0.455642023346304,15
"Hawaii",2012,2,0.451724137931035,16
"Nevada",2012,2,0.451724137931034,17
"Wyoming",2012,2,0.431578947368421,18
"Oklahoma",2012,2,0.420689655172414,19
"Massachusetts",2012,2,0.392592592592592,20
"New Mexico",2012,2,0.382758620689655,21
"Ohio",2012,2,0.37710843373494,22
"Maine",2012,2,0.363793103448276,23
"Texas",2012,2,0.361734693877551,24
"Connecticut",2012,2,0.31551724137931,25
"Illinois",2012,2,0.303571428571429,26
"Iowa",2012,2,0.28421052631579,27
"South Dakota",2012,2,0.279310344827586,28
"Louisiana",2012,2,0.272413793103448,29
"North Dakota",2012,2,0.231034482758621,30
"District Of Columbia",2012,3,0.672727272727273,1
"Arizona",2012,3,0.616129032258064,2
"Kansas",2012,3,0.587096774193548,3
"Oregon",2012,3,0.556,4
"Arkansas",2012,3,0.548387096774193,5
"New Jersey",2012,3,0.535483870967742,6
"New York",2012,3,0.482258064516129,7
"Hawaii",2012,3,0.456250000000001,8
"Georgia",2012,3,0.45483870967742,9
"Colorado",2012,3,0.45,10
"Utah",2012,3,0.435483870967742,11
"California",2012,3,0.427336122733613,12
"Maryland",2012,3,0.387179487179487,13
"Pennsylvania",2012,3,0.373260073260073,14
"Massachusetts",2012,3,0.370967741935484,15
"Florida",2012,3,0.367741935483871,16
"Nevada",2012,3,0.367741935483871,17
"Ohio",2012,3,0.358064516129032,18
"Illinois",2012,3,0.343333333333333,19
"Delaware",2012,3,0.341176470588235,20
"Maine",2012,3,0.340322580645161,21
"North Carolina",2012,3,0.325,22
"Louisiana",2012,3,0.316129032258065,23
"Rhode Island",2012,3,0.304545454545455,24
"South Dakota",2012,3,0.303225806451613,25
"Oklahoma",2012,3,0.294117647058823,26
"New Mexico",2012,3,0.29,27
"Connecticut",2012,3,0.275,28
"Virginia",2012,3,0.266666666666667,29
"Texas",2012,3,0.265895953757226,30
"Minnesota",2012,3,0.258333333333333,31
"Iowa",2012,3,0.240625,32
"North Dakota",2012,3,0.235483870967742,33
"Wyoming",2012,3,0.227868852459016,34
"District Of Columbia",2012,4,0.753061224489796,1
"Hawaii",2012,4,0.52,2
"Florida",2012,4,0.49,3
"Arizona",2012,4,0.472463768115942,4
"Kansas",2012,4,0.46,5
"Utah",2012,4,0.4375,6
"Georgia",2012,4,0.425925925925926,7
"Oregon",2012,4,0.393333333333333,8
"Colorado",2012,4,0.373333333333333,9
"Illinois",2012,4,0.367105263157895,10
"Wyoming",2012,4,0.363333333333333,11
"California",2012,4,0.358832116788321,12
"Arkansas",2012,4,0.354999999999999,13
"New York",2012,4,0.352542372881356,14
"Ohio",2012,4,0.343333333333333,15
"Maine",2012,4,0.332727272727273,16
"Indiana",2012,4,0.326923076923077,17
"New Jersey",2012,4,0.323333333333333,18
"Delaware",2012,4,0.315384615384615,19
"Pennsylvania",2012,4,0.305118110236221,20
"Maryland",2012,4,0.301666666666667,21
"North Carolina",2012,4,0.291666666666667,22
"Massachusetts",2012,4,0.284615384615385,23
"Virginia",2012,4,0.284444444444444,24
"Iowa",2012,4,0.272881355932203,25
"Connecticut",2012,4,0.254128440366972,26
"Louisiana",2012,4,0.253333333333333,27
"Minnesota",2012,4,0.231818181818182,28
"Texas",2012,4,0.23125,29
"Oklahoma",2012,4,0.230666666666667,30
"New Mexico",2012,4,0.23,31
"Rhode Island",2012,4,0.225,32
"Nevada",2012,4,0.216666666666667,33
"South Dakota",2012,4,0.216666666666667,33
"North Dakota",2012,4,0.213333333333333,35
"District Of Columbia",2012,5,0.689795918367347,1
"Indiana",2012,5,0.558064516129032,2
"Kansas",2012,5,0.487096774193548,3
"Hawaii",2012,5,0.461538461538462,4
"Utah",2012,5,0.453225806451613,5
"New York",2012,5,0.435483870967742,6
"Georgia",2012,5,0.432258064516129,7
"Ohio",2012,5,0.396774193548387,8
"Colorado",2012,5,0.394444444444444,9
"Arkansas",2012,5,0.367741935483871,10
"Illinois",2012,5,0.367741935483871,11
"Arizona",2012,5,0.367088607594937,12
"Maine",2012,5,0.354838709677419,13
"Massachusetts",2012,5,0.341935483870968,14
"Florida",2012,5,0.335483870967742,15
"Oregon",2012,5,0.312903225806452,16
"New Jersey",2012,5,0.301612903225806,17
"California",2012,5,0.286923076923077,18
"Virginia",2012,5,0.275581395348837,19
"Louisiana",2012,5,0.261290322580645,20
"Maryland",2012,5,0.253225806451613,21
"Delaware",2012,5,0.244444444444444,22
"Connecticut",2012,5,0.242982456140351,23
"Iowa",2012,5,0.237704918032787,24
"North Carolina",2012,5,0.235483870967742,25
"Rhode Island",2012,5,0.233333333333333,26
"South Dakota",2012,5,0.229032258064516,27
"Pennsylvania",2012,5,0.227016129032258,28
"Texas",2012,5,0.20990099009901,29
"Nevada",2012,5,0.209677419354839,30
"North Dakota",2012,5,0.196774193548387,31
"Oklahoma",2012,5,0.191071428571429,32
"Wyoming",2012,5,0.182258064516129,33
"New Mexico",2012,5,0.17741935483871,34
"District Of Columbia",2012,6,0.642,1
"Kansas",2012,6,0.506896551724138,2
"Indiana",2012,6,0.476,3
"Hawaii",2012,6,0.466666666666667,4
"Colorado",2012,6,0.455,5
"New York",2012,6,0.421666666666667,6
"Arkansas",2012,6,0.41864406779661,7
"Georgia",2012,6,0.373333333333333,8
"Illinois",2012,6,0.337974683544304,9
"Florida",2012,6,0.326666666666667,10
"Virginia",2012,6,0.31685393258427,11
"Massachusetts",2012,6,0.3,12
"Maine",2012,6,0.291666666666667,13
"Ohio",2012,6,0.289655172413793,14
"California",2012,6,0.270897832817338,15
"Iowa",2012,6,0.267272727272727,16
"Arizona",2012,6,0.26625,17
"New Jersey",2012,6,0.261016949152543,18
"Oregon",2012,6,0.26,19
"Delaware",2012,6,0.25,20
"Utah",2012,6,0.247674418604651,21
"South Dakota",2012,6,0.239285714285714,22
"Louisiana",2012,6,0.233333333333333,23
"Texas",2012,6,0.232692307692308,24
"Maryland",2012,6,0.230188679245283,25
"Connecticut",2012,6,0.226315789473684,26
"Rhode Island",2012,6,0.22,27
"North Carolina",2012,6,0.216666666666667,28
"Wyoming",2012,6,0.215,29
"Oklahoma",2012,6,0.210144927536232,30
"Nevada",2012,6,0.203333333333333,31
"Minnesota",2012,6,0.2,32
"North Dakota",2012,6,0.183333333333333,33
"Pennsylvania",2012,6,0.180382775119617,34
"New Mexico",2012,6,0.172,35
"Kansas",2012,7,0.509677419354839,1
"Colorado",2012,7,0.452941176470588,2
"Arkansas",2012,7,0.437096774193548,3
"Indiana",2012,7,0.430769230769231,4
"Utah",2012,7,0.42258064516129,5
"Hawaii",2012,7,0.411290322580645,6
"New York",2012,7,0.408064516129032,7
"Florida",2012,7,0.370967741935484,8
"Georgia",2012,7,0.354838709677419,9
"Ohio",2012,7,0.338095238095238,10
"District Of Columbia",2012,7,0.331578947368421,11
"Massachusetts",2012,7,0.325806451612903,12
"Illinois",2012,7,0.312658227848101,13
"Maryland",2012,7,0.295161290322581,14
"Maine",2012,7,0.293548387096774,15
"New Jersey",2012,7,0.280645161290323,16
"California",2012,7,0.274537037037037,17
"Virginia",2012,7,0.2675,18
"North Carolina",2012,7,0.266666666666667,19
"Connecticut",2012,7,0.264516129032258,20
"Iowa",2012,7,0.256666666666667,21
"Delaware",2012,7,0.254545454545455,22
"Wyoming",2012,7,0.253225806451613,23
"Arizona",2012,7,0.243661971830986,24
"Louisiana",2012,7,0.241935483870968,25
"Pennsylvania",2012,7,0.238461538461538,26
"Rhode Island",2012,7,0.225806451612903,27
"South Dakota",2012,7,0.209677419354839,28
"Oregon",2012,7,0.204,29
"North Dakota",2012,7,0.2,30
"Nevada",2012,7,0.17741935483871,31
"Texas",2012,7,0.173708920187794,32
"Oklahoma",2012,7,0.154838709677419,33
"New Mexico",2012,7,0.112903225806452,34
"Minnesota",2012,7,0.1,35
"District Of Columbia",2012,8,0.706451612903226,1
"Kansas",2012,8,0.616,2
"Colorado",2012,8,0.601515151515152,3
"Indiana",2012,8,0.528571428571429,4
"Arkansas",2012,8,0.485483870967742,5
"New York",2012,8,0.472580645161291,6
"North Carolina",2012,8,0.414516129032258,7
"Utah",2012,8,0.414285714285714,8
"Ohio",2012,8,0.396774193548387,9
"Georgia",2012,8,0.380645161290323,10
"Florida",2012,8,0.364516129032258,11
"New Jersey",2012,8,0.362295081967213,12
"Massachusetts",2012,8,0.358064516129032,13
"Illinois",2012,8,0.345833333333333,14
"Hawaii",2012,8,0.342857142857143,15
"Maine",2012,8,0.341071428571429,16
"Nevada",2012,8,0.335483870967742,17
"Iowa",2012,8,0.331034482758621,18
"California",2012,8,0.308320726172467,19
"Maryland",2012,8,0.301612903225806,20
"Connecticut",2012,8,0.294354838709677,21
"Delaware",2012,8,0.292857142857143,22
"Pennsylvania",2012,8,0.278828828828829,23
"Arizona",2012,8,0.273170731707317,24
"Louisiana",2012,8,0.271428571428571,25
"Oregon",2012,8,0.264516129032258,26
"Virginia",2012,8,0.264130434782609,27
"Wyoming",2012,8,0.258064516129032,28
"Rhode Island",2012,8,0.258064516129032,28
"South Dakota",2012,8,0.209677419354839,30
"North Dakota",2012,8,0.2,31
"Texas",2012,8,0.188785046728972,32
"Oklahoma",2012,8,0.170588235294118,33
"New Mexico",2012,8,0.145161290322581,34
"Kansas",2012,9,0.95,1
"District Of Columbia",2012,9,0.876666666666666,2
"Indiana",2012,9,0.616666666666667,3
"Colorado",2012,9,0.532075471698113,4
"Arkansas",2012,9,0.513333333333334,5
"Illinois",2012,9,0.481395348837209,6
"North Carolina",2012,9,0.445,7
"Utah",2012,9,0.435,8
"Ohio",2012,9,0.433333333333333,9
"Georgia",2012,9,0.43,10
"Florida",2012,9,0.4,11
"California",2012,9,0.387656250000001,12
"Oregon",2012,9,0.386666666666667,13
"New York",2012,9,0.371666666666667,14
"Arizona",2012,9,0.367816091954023,15
"Iowa",2012,9,0.35,16
"New Jersey",2012,9,0.33,17
"Louisiana",2012,9,0.326666666666667,18
"Virginia",2012,9,0.32183908045977,19
"Massachusetts",2012,9,0.313333333333333,20
"Delaware",2012,9,0.3,21
"Maryland",2012,9,0.29,22
"Nevada",2012,9,0.2875,23
"Pennsylvania",2012,9,0.275943396226415,24
"Texas",2012,9,0.273809523809524,25
"Maine",2012,9,0.27,26
"Connecticut",2012,9,0.260833333333333,27
"South Dakota",2012,9,0.26,28
"Hawaii",2012,9,0.246666666666667,29
"Rhode Island",2012,9,0.235,30
"Oklahoma",2012,9,0.22906976744186,31
"North Dakota",2012,9,0.2,32
"New Mexico",2012,9,0.173333333333333,33
"Wyoming",2012,9,0.157692307692308,34
"Kansas",2012,10,0.796774193548387,1
"District Of Columbia",2012,10,0.691428571428571,2
"Colorado",2012,10,0.588709677419355,3
"Arizona",2012,10,0.557471264367816,4
"Florida",2012,10,0.512903225806452,5
"New York",2012,10,0.498387096774193,6
"Utah",2012,10,0.498387096774193,6
"Arkansas",2012,10,0.498387096774193,6
"Georgia",2012,10,0.490322580645161,9
"North Carolina",2012,10,0.462903225806451,10
"California",2012,10,0.461233480176212,11
"Nevada",2012,10,0.441935483870968,12
"Oregon",2012,10,0.423529411764706,13
"Illinois",2012,10,0.414754098360656,14
"Massachusetts",2012,10,0.39,15
"New Jersey",2012,10,0.388524590163935,16
"Virginia",2012,10,0.373255813953489,17
"Texas",2012,10,0.367757009345794,18
"Louisiana",2012,10,0.33448275862069,19
"Ohio",2012,10,0.332258064516129,20
"Hawaii",2012,10,0.315454545454545,21
"Maryland",2012,10,0.308064516129032,22
"Delaware",2012,10,0.307142857142857,23
"Connecticut",2012,10,0.296666666666667,24
"New Mexico",2012,10,0.293548387096774,25
"Iowa",2012,10,0.288709677419355,26
"Rhode Island",2012,10,0.280645161290323,27
"Pennsylvania",2012,10,0.278604651162791,28
"Maine",2012,10,0.258333333333333,29
"South Dakota",2012,10,0.238709677419355,30
"Oklahoma",2012,10,0.22967032967033,31
"North Dakota",2012,10,0.2,32
"Wyoming",2012,10,0.154838709677419,33
"Kansas",2012,11,0.95,1
"Arizona",2012,11,0.908235294117647,2
"District Of Columbia",2012,11,0.888333333333333,3
"Arkansas",2012,11,0.825,4
"Colorado",2012,11,0.772368421052632,5
"Georgia",2012,11,0.696666666666667,6
"Oregon",2012,11,0.686666666666667,7
"California",2012,11,0.666035182679297,8
"Delaware",2012,11,0.640909090909091,9
"North Carolina",2012,11,0.62,10
"Utah",2012,11,0.608333333333334,11
"Illinois",2012,11,0.583673469387755,12
"New Mexico",2012,11,0.573333333333333,13
"New Jersey",2012,11,0.571428571428572,14
"Nevada",2012,11,0.55,15
"Virginia",2012,11,0.543333333333333,16
"New York",2012,11,0.483333333333333,17
"Texas",2012,11,0.476162790697675,18
"Maryland",2012,11,0.475,19
"Florida",2012,11,0.47,20
"Ohio",2012,11,0.47,21
"Massachusetts",2012,11,0.463333333333333,22
"Maine",2012,11,0.415,23
"Pennsylvania",2012,11,0.414529914529915,24
"Hawaii",2012,11,0.39375,25
"Rhode Island",2012,11,0.389473684210526,26
"Connecticut",2012,11,0.378333333333333,27
"Oklahoma",2012,11,0.344871794871795,28
"Iowa",2012,11,0.314285714285714,29
"Louisiana",2012,11,0.308333333333333,30
"South Dakota",2012,11,0.273333333333333,31
"North Dakota",2012,11,0.217857142857143,32
"Wyoming",2012,11,0.203333333333333,33
"District Of Columbia",2012,12,0.953225806451613,1
"Kansas",2012,12,0.890322580645161,2
"Arizona",2012,12,0.8,3
"California",2012,12,0.743689320388349,4
"Arkansas",2012,12,0.73225806451613,5
"Oregon",2012,12,0.706451612903226,6
"New York",2012,12,0.633870967741935,7
"New Jersey",2012,12,0.630645161290322,8
"Colorado",2012,12,0.617721518987342,9
"New Mexico",2012,12,0.609677419354839,10
"Georgia",2012,12,0.583870967741935,11
"Delaware",2012,12,0.561111111111111,12
"Florida",2012,12,0.535483870967742,13
"Utah",2012,12,0.528333333333333,14
"Virginia",2012,12,0.525806451612903,15
"Massachusetts",2012,12,0.519354838709678,16
"North Carolina",2012,12,0.519354838709677,17
"Nevada",2012,12,0.516129032258065,18
"Illinois",2012,12,0.503225806451613,19
"Louisiana",2012,12,0.5,20
"Maryland",2012,12,0.468965517241379,21
"Rhode Island",2012,12,0.467857142857143,22
"Maine",2012,12,0.456451612903226,23
"Hawaii",2012,12,0.424193548387097,24
"Texas",2012,12,0.412162162162162,25
"Connecticut",2012,12,0.373770491803279,26
"Ohio",2012,12,0.370967741935484,27
"Pennsylvania",2012,12,0.370689655172414,28
"Oklahoma",2012,12,0.310227272727273,29
"Iowa",2012,12,0.27741935483871,30
"South Dakota",2012,12,0.274193548387097,31
"North Dakota",2012,12,0.216129032258065,32
"Wyoming",2012,12,0.211290322580645,33
"California",2013,1,0.853016688061618,1
"Colorado",2013,1,0.793333333333333,2
"Kansas",2013,1,0.761290322580645,3
"Arizona",2013,1,0.726086956521739,4
"Nevada",2013,1,0.690322580645161,5
"Arkansas",2013,1,0.680645161290323,6
"Utah",2013,1,0.65483870967742,7
"District Of Columbia",2013,1,0.602,8
"New York",2013,1,0.530645161290323,9
"North Carolina",2013,1,0.530645161290323,9
"Oregon",2013,1,0.527586206896552,11
"New Jersey",2013,1,0.523728813559322,12
"Florida",2013,1,0.493548387096774,13
"New Mexico",2013,1,0.487096774193548,14
"Maryland",2013,1,0.47741935483871,15
"Georgia",2013,1,0.464516129032258,16
"Massachusetts",2013,1,0.461290322580645,17
"Virginia",2013,1,0.458064516129032,18
"Delaware",2013,1,0.45,19
"Hawaii",2013,1,0.45,20
"Illinois",2013,1,0.438636363636364,21
"Rhode Island",2013,1,0.412903225806452,22
"Oklahoma",2013,1,0.4046875,23
"Texas",2013,1,0.387083333333334,24
"Maine",2013,1,0.374193548387097,25
"Indiana",2013,1,0.366666666666667,26
"Connecticut",2013,1,0.362903225806452,27
"Louisiana",2013,1,0.345161290322581,28
"Ohio",2013,1,0.32258064516129,29
